movie_id,title,industry,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
723,Article 15 (2011) (2014),Tamil,Musical,26.79,2022,128,5.4,5.0,0.39,1630,4.6,10,24.11,105.39
724,Kick (2020),Hindi,Comedy,209.56,2018,127,5.5,7.1,0.75,2776,7.7,1833,64.78,1923.93
725,Rathnan Prapancha (2019),Tamil,Action,89.14,2024,130,4.4,2.9,0.82,2259,1.2,10,68.06,85.46
726,Badhaai Ho (2013),Telugu,Drama,18.79,2012,163,4.6,4.8,-0.85,52,5.9,445,16.91,66.7
727,Sanju (2022),Hindi,Drama,35.33,2010,128,7.4,7.7,-0.95,2218,7.5,2560,10.44,323.14
728,Gully Boy (2018),Tamil,Biopic,10.98,2014,150,6.0,3.8,-0.38,2791,3.9,10,9.88,51.26
729,Zindagi Na Milegi Dobara (2024) (2017),Marathi,Drama,33.26,2019,150,9.7,10.0,-0.54,4543,4.2,10,29.93,48.05
730,Special 26 (2016),Hindi,Musical,202.63,2017,156,7.4,7.2,0.86,2976,9.7,2486,47.94,362.54
731,Bajirao Mastani (2023),Hindi,Romance,217.51,2021,133,8.7,10.0,0.38,5294,6.1,1296,46.78,349.3
732,Arjun Reddy (2012),Telugu,Family,74.04,2018,138,7.4,7.1,0.12,1492,2.5,3757,66.64,164.18
733,The Kashmir Files,Hindi,Thriller,89.35,2012,160,5.0,5.2,-0.62,2401,6.9,3087,7.4,206.86
734,Padmaavat (2017) (2010),Hindi,Action,195.75,2023,120,5.5,6.5,-0.93,2150,7.5,3344,77.13,1443.04
735,Article 15 (2024),Kannada,Action,74.8,2021,150,8.0,9.9,-0.92,171,5.3,1959,32.04,131.29
736,My Name Is Khan (2016) (2010),Hindi,Drama,88.73,2016,142,5.6,5.4,0.72,640,7.6,1206,40.09,243.31
737,Vicky Donor (2012) (2010),Hindi,Thriller,64.49,2020,141,6.8,6.0,-0.79,3513,9.6,4962,58.04,542.48
738,Asuran (2023) (2023),Hindi,Drama,177.73,2014,159,5.0,5.1,0.63,942,5.4,2406,46.16,981.86
739,Vada Chennai (2017),Hindi,Romance,132.47,2019,158,6.7,8.4,0.36,3342,4.3,10,44.12,313.75
740,Bajirao Mastani (2012),Malayalam,Action,98.49,2014,95,8.4,9.2,0.93,2395,8.1,272,17.25,187.74
741,Maheshinte Prathikaaram (2012),Malayalam,Family,34.03,2014,124,4.6,4.0,0.26,4456,4.2,3185,30.63,103.76
742,Angamaly Diaries (2013) (2015),Tamil,Action,42.88,2014,147,8.5,9.1,0.47,2748,4.0,10,38.59,53.79
743,Neerja (2016),Hindi,Action,148.38,2020,126,6.3,6.4,-0.07,2107,5.5,1014,10.51,403.51
744,Lucifer (2021) (2017),Tamil,Thriller,12.73,2013,120,7.6,7.8,-0.13,1508,9.7,906,11.46,53.31
745,Gully Boy (2025),Kannada,Comedy,56.75,2013,140,4.6,7.4,-0.88,2699,5.9,2418,51.08,60.68
746,Chennai Express (2024),Telugu,Family,88.24,2016,155,6.9,7.5,-0.86,1382,1.0,600,25.2,237.38
747,Chennai Express (2017) (2010),Malayalam,Musical,78.11,2016,140,5.1,5.4,-0.08,2160,7.5,2825,19.03,187.71
748,Yeh Jawaani Hai Deewani (2020) (2013),Hindi,Romance,244.94,2016,146,5.8,6.6,-0.06,4012,6.6,2304,65.05,1448.84
749,Chennai Express (2017) (2015),Hindi,Comedy,16.45,2023,123,6.6,8.9,0.72,3209,1.6,3991,14.8,391.59
750,Super Deluxe (2019) (2010),Tamil,Drama,1.67,2012,125,7.3,7.7,-0.65,122,6.3,1757,1.5,40.22
751,Yeh Jawaani Hai Deewani (2020) (2016),Telugu,Drama,52.05,2019,154,6.3,7.8,0.91,948,3.9,10,46.84,52.61
752,Baahubali: The Beginning (2023),Kannada,Romance,83.18,2017,127,7.3,7.3,0.0,2744,3.6,921,28.97,82.25
753,Vikram Vedha (2021) (2015),Telugu,Drama,24.3,2025,143,5.2,5.8,-0.29,4025,4.7,10,15.02,25.88
754,Lipstick Under My Burkha (2019),Tamil,Comedy,16.81,2012,130,6.8,7.0,0.31,399,5.4,806,15.13,41.34
755,Barfi! (2020),Tamil,Comedy,3.44,2025,146,6.7,8.2,0.92,1438,8.1,702,3.1,41.45
756,The Lunchbox (2010),Hindi,Drama,44.02,2016,135,6.0,6.5,-0.26,2042,2.1,551,15.04,180.2
757,Rustom (2015),Tamil,Comedy,43.06,2017,147,7.5,8.5,-0.82,2775,7.1,10,35.78,40.89
758,Magadheera (2024),Telugu,Family,8.95,2010,144,6.5,7.2,0.41,2370,6.3,4707,8.05,176.74
759,Jailer (2013),Hindi,Drama,199.96,2013,118,6.8,8.1,0.85,36,5.6,2375,58.98,1296.77
760,Shershaah (2017),Tamil,Romance,53.38,2021,138,5.9,5.7,-0.92,2036,8.5,2402,35.31,214.0
761,Ustad Hotel (2018) (2017),Hindi,Drama,165.72,2016,153,9.0,8.9,-0.01,1155,3.7,2449,1.2,443.64
762,Chennai Express (2022),Bengali,Musical,3.58,2017,159,5.4,7.7,-0.32,1118,4.5,10,3.22,17.17
763,Karthikeya 2 (2014),Kannada,Sports,18.07,2025,140,5.1,4.3,0.72,2541,1.1,3245,16.26,165.32
764,Chennai Express (2017) (2024),Malayalam,Drama,5.45,2017,149,6.2,5.1,0.78,2494,5.4,3520,4.91,91.98
765,Mary Kom (2021),Kannada,Romance,38.89,2025,141,6.1,5.8,-0.52,2373,5.0,10,19.22,52.09
766,Kabir Singh (2014) (2011),Telugu,Romance,35.58,2018,164,6.1,5.9,-0.06,2031,5.4,3183,32.02,214.29
767,Yeh Jawaani Hai Deewani (2020) (2024),Hindi,Action,258.38,2018,132,6.0,5.3,-0.06,223,7.1,10,46.8,1189.71
768,Jhund (2012),Bengali,Drama,49.56,2014,131,7.0,5.9,0.73,2711,3.6,10,44.6,54.0
769,Uri: The Surgical Strike (2014) (2013),Tamil,Thriller,75.82,2025,143,5.0,3.7,0.1,4431,5.5,10,36.94,259.89
770,Drishyam (2020),Malayalam,Drama,98.53,2025,143,7.0,6.1,0.88,1580,8.3,1715,27.7,223.17
771,Premam (2014),Malayalam,Drama,21.46,2022,144,5.5,5.7,0.72,1324,7.4,1797,19.31,84.35
772,English Vinglish (2017) (2020),Bengali,Action,99.11,2020,132,5.7,5.8,0.54,1479,6.8,2520,50.67,245.3
773,The Lunchbox (2017),Hindi,Family,69.8,2023,135,7.3,9.3,-0.72,3009,2.2,271,5.0,469.12
774,Ustad Hotel (2015),Kannada,Comedy,20.29,2018,152,8.4,8.1,-0.18,1021,7.9,4290,18.26,194.65
775,Soodhu Kavvum (2018) (2016),Bengali,Comedy,50.01,2019,123,8.7,9.2,-0.77,1888,7.5,931,45.01,57.63
776,Jailer (2019),Bengali,Family,79.22,2024,146,4.1,4.5,-0.71,660,10.0,2942,31.52,164.98
777,Sairat (2020),Marathi,Drama,88.22,2010,141,5.7,5.6,-0.19,2324,6.2,1064,24.94,192.14
778,Mahanati (2019),Telugu,Crime,38.09,2015,133,7.1,8.0,-0.61,3299,4.5,699,30.95,103.34
779,Magadheera (2017),Telugu,Action,36.22,2019,124,8.4,8.1,0.62,231,6.2,2149,32.6,200.09
780,Vikram (2024) (2011),Marathi,Musical,20.21,2022,157,4.6,4.6,-0.5,1120,7.3,6704,18.19,159.37
781,Bell Bottom (2017),Tamil,Drama,32.18,2022,141,8.2,6.6,0.31,1041,5.8,1863,28.96,230.66
782,Mersal (2020),Bengali,Drama,21.06,2025,177,8.7,10.0,0.03,1603,9.0,2969,2.49,81.68
783,Bhaag Milkha Bhaag (2025),Hindi,Biopic,154.73,2013,166,7.0,5.8,0.07,1896,5.8,2727,54.53,1334.53
784,Mary Kom (2014),Hindi,Family,269.27,2010,118,9.0,10.0,0.08,3015,1.8,119,50.55,1703.79
785,Toofan (2014),Bengali,Action,91.1,2020,130,5.8,7.4,0.13,2655,4.1,2116,27.78,178.35
786,Special 26 (2024),Hindi,Thriller,135.77,2016,109,5.5,5.8,-0.33,1561,4.5,10,10.98,623.86
787,Dum Laga Ke Haisha (2010),Marathi,Romance,67.47,2014,130,4.6,5.0,0.86,4230,6.9,4753,60.72,220.18
788,Badlapur (2024),Malayalam,Comedy,37.4,2014,140,6.7,8.1,0.46,1588,4.5,2744,33.66,210.93
789,Chhichhore (2018),Kannada,Drama,39.97,2018,126,6.0,5.3,0.85,1078,4.3,3749,35.97,91.2
790,Jai Bhim (2022),Telugu,Comedy,61.29,2021,132,7.1,6.4,-0.16,4934,5.7,3420,6.49,340.77
791,Haider (2018),Hindi,Romance,269.24,2022,131,5.3,7.1,0.84,113,4.7,1170,28.16,376.35
792,Vicky Donor,Hindi,Romance,14.63,2011,138,6.3,8.3,0.21,2366,4.1,976,13.17,117.43
793,Paan Singh Tomar (2016) (2010),Tamil,Romance,7.97,2017,146,4.6,4.2,0.07,1026,7.7,1834,7.17,121.84
794,Sairat (2014),Marathi,Family,37.64,2013,138,8.4,8.4,-0.31,1698,5.8,276,33.88,50.34
795,Kahaani (2022) (2019),Telugu,Action,87.43,2016,127,6.0,6.9,-0.52,3217,1.3,3241,75.14,267.44
796,Mimi (2013),Hindi,Action,182.84,2012,139,6.5,6.3,-0.92,1467,9.3,5909,16.82,955.67
797,Haider (2020) (2016),Tamil,Romance,55.29,2014,135,6.9,7.9,0.12,1601,4.7,6628,44.14,317.73
798,Thondimuthalum Driksakshiyum (2010),Malayalam,Drama,68.77,2015,139,4.5,5.2,-0.83,3911,4.9,266,21.0,118.87
799,Stree (2015),Tamil,Sports,27.63,2010,152,7.1,8.2,0.4,2301,3.7,581,24.87,37.91
800,Kaithi (2012),Telugu,Romance,37.58,2019,147,6.7,8.2,-0.23,2524,8.2,1332,33.48,76.12
801,Drishyam (2023) (2024),Malayalam,Thriller,7.99,2022,170,6.0,6.0,0.26,3856,4.7,1615,7.19,44.79
802,Kahaani (2022) (2024),Hindi,Romance,9.97,2016,134,6.2,5.5,0.89,2395,5.3,1660,8.97,103.06
803,Vada Chennai (2018),Hindi,Musical,173.81,2025,138,7.8,7.1,-0.11,2183,9.9,4085,29.56,499.44
804,Ustad Hotel (2018) (2018),Hindi,Action,169.92,2017,129,6.4,7.0,0.73,422,9.5,10,12.19,1322.37
805,Fukrey Returns (2019),Hindi,Crime,128.25,2023,125,5.9,5.3,-0.12,1738,3.6,221,51.55,991.3
806,Premam (2015) (2012),Malayalam,Biopic,91.25,2025,125,5.4,6.3,0.96,3036,4.7,4817,56.06,522.88
807,Stree (2013),Hindi,Drama,181.01,2011,120,8.3,8.5,-0.14,4036,3.1,10,77.45,1077.84
808,Tanhaji (2019),Hindi,Action,51.89,2025,160,7.0,6.5,0.9,3279,4.1,3900,23.52,251.28
809,Mukkabaaz (2015),Hindi,Romance,86.77,2022,146,5.8,6.4,-0.35,334,7.0,2656,71.38,556.59
810,Drishyam (Malayalam) (2016),Tamil,Romance,44.26,2017,139,4.8,6.4,0.53,1476,6.2,3278,39.83,123.8
811,Dangal (2012) (2020),Hindi,Drama,82.96,2017,146,7.8,8.5,-0.07,1907,1.5,4163,42.24,774.54
812,PK (2025),Hindi,Action,175.41,2017,135,6.5,6.8,-0.05,2216,7.0,462,21.24,579.47
813,Thuppakki (2025) (2020),Tamil,Action,61.65,2015,140,6.7,7.6,0.13,1783,6.0,10,52.46,167.78
814,Panga (2020),Hindi,Thriller,73.99,2018,115,8.0,7.6,-0.03,3630,9.5,10,28.81,727.91
815,Lucifer (2021) (2015),Malayalam,Romance,10.09,2020,130,8.3,9.1,-0.31,1977,3.6,4745,9.08,162.95
816,Tanu Weds Manu (2019) (2018),Hindi,Thriller,120.68,2013,139,6.8,6.5,0.31,407,6.4,66,74.53,1029.11
817,Thondimuthalum Driksakshiyum (2025),Malayalam,Romance,28.98,2025,155,5.4,5.6,-0.18,1597,10.0,1135,26.08,140.08
818,Ustad Hotel (2018) (2015),Tamil,Drama,97.66,2021,129,6.5,6.9,0.4,2798,8.5,1689,3.13,112.56
819,Toilet: Ek Prem Katha (2010),Hindi,Drama,49.87,2017,141,6.8,6.3,0.34,1886,6.8,10,44.88,244.94
820,KGF: Chapter 1 (2015) (2022),Telugu,Musical,6.35,2018,137,7.8,8.6,0.36,598,4.8,1468,5.71,86.37
821,Stree (2020),Telugu,Comedy,92.36,2013,149,8.5,10.0,0.04,333,4.3,638,44.46,130.48
822,Gangs of Wasseypur (2014) (2019),Tamil,Thriller,62.85,2018,143,6.2,7.3,-0.43,920,3.7,10,56.57,120.14
823,Dhoom 3 (2020),Hindi,Action,17.84,2017,125,6.2,7.7,0.25,1284,4.3,1266,16.06,113.37
824,Laal Singh Chaddha (2014),Hindi,Thriller,293.84,2011,163,7.3,6.9,0.6,1896,6.1,10,47.97,1054.06
825,Master (2016),Marathi,Drama,21.34,2022,139,6.8,5.9,0.79,2316,4.7,337,18.64,110.01
826,War (2013),Hindi,Action,249.3,2017,151,6.8,8.5,0.67,2884,4.7,1847,40.93,521.52
827,Hamari Adhuri Kahani (2010),Telugu,Romance,10.29,2020,128,6.2,6.0,0.08,790,6.2,3148,9.26,118.04
828,English Vinglish (2017) (2015),Malayalam,Action,4.11,2022,140,6.7,7.6,0.33,1792,6.9,2681,3.7,61.14
829,Kesari (2021),Hindi,Thriller,15.24,2018,144,8.8,10.0,-0.42,1295,5.4,1794,13.72,160.01
830,Stree (2022),Tamil,Romance,10.12,2024,150,6.8,6.9,0.8,1488,7.9,10,9.11,32.21
831,Bajirao Mastani (2010),Hindi,Thriller,114.55,2023,141,6.8,6.3,-0.66,2958,8.8,401,75.13,462.24
832,Pink (2010),Kannada,Crime,90.91,2010,117,6.7,6.4,-0.47,2755,6.2,10,26.09,137.99
833,Magadheera (2023),Kannada,Romance,66.48,2024,130,6.5,5.1,0.82,1996,9.3,10,59.83,230.13
834,Lucifer (2021) (2020),Malayalam,Drama,66.19,2013,162,7.5,7.0,-0.42,2390,4.4,2788,27.63,364.52
835,Gully Boy (2024) (2012),Tamil,Comedy,14.36,2025,134,9.2,10.0,0.99,4259,6.1,2264,12.92,91.92
836,Badhaai Ho (2025),Malayalam,Family,73.51,2021,110,6.0,7.2,0.77,2329,5.7,10,37.45,234.68
837,Queen (2014) (2022),Hindi,Thriller,53.84,2021,152,6.3,7.1,-0.59,825,8.2,10,46.4,227.86
838,Master (2022),Hindi,Drama,233.39,2018,152,5.4,5.1,0.97,260,4.7,10,24.44,374.38
839,Kabali (2025),Kannada,Romance,15.71,2025,129,9.2,9.3,-0.19,2764,6.8,5782,14.14,151.78
840,Drishyam (2023) (2012),Malayalam,Family,2.43,2019,151,7.3,7.9,-0.65,1765,6.7,5436,2.19,184.77
841,Bajrangi Bhaijaan (2010),Tamil,Drama,50.87,2020,133,6.7,6.9,0.88,2849,5.8,10,45.78,81.96
842,Rathnan Prapancha (2012),Hindi,Musical,10.82,2013,129,8.0,7.7,-0.86,3806,9.6,1169,9.74,179.88
843,Baahubali: The Beginning (2021) (2011),Telugu,Romance,60.63,2017,132,6.6,5.8,0.08,1397,8.1,3850,49.16,161.28
844,Asuran (2023) (2015),Hindi,Romance,248.63,2024,125,4.7,3.8,-0.77,3037,6.9,10,5.59,534.71
845,Thank God (2011),Telugu,Romance,9.72,2023,147,6.8,6.4,-0.53,1656,7.3,1686,8.75,81.32
846,Padmaavat (2017) (2012),Tamil,Romance,26.18,2020,121,5.0,3.9,0.62,1767,5.2,494,23.56,61.81
847,Stree (2013),Tamil,Family,19.05,2022,131,5.4,7.3,-0.31,2677,7.4,2083,17.14,149.09
848,Drishyam (Telugu remake) (2017),Malayalam,Drama,87.0,2019,145,8.2,8.3,-0.4,1513,2.8,2312,6.3,266.26
849,Chennai Express (2017) (2016),Telugu,Musical,63.78,2017,136,3.9,4.0,0.21,217,3.5,10,3.79,47.99
850,Goliyon Ki Raasleela Ram-Leela (2012),Hindi,Thriller,51.59,2022,137,6.8,7.9,-0.08,1447,6.0,613,7.22,309.19
851,Arjun Reddy (2019),Hindi,Biopic,154.25,2013,121,6.3,6.1,-0.16,3142,3.8,4216,50.48,1011.72
852,Mimi (2011),Hindi,Comedy,65.31,2010,123,8.1,9.2,-0.93,2024,8.3,1501,47.24,316.44
853,Gadar 2 (2010),Tamil,Action,15.09,2023,139,6.6,6.7,-0.71,4807,6.3,416,13.58,52.35
854,Pad Man,Malayalam,Drama,83.88,2014,116,5.8,7.4,0.56,2352,5.1,10,1.66,338.83
855,Kaithi (2021),Bengali,Drama,29.9,2016,122,6.5,6.4,0.95,1279,8.2,10,26.91,88.52
856,Arjun Reddy (2011),Hindi,Action,166.14,2012,151,5.2,7.1,0.9,1941,5.3,10,25.9,445.35
857,Kantara (2022),Telugu,Biopic,91.96,2011,131,8.5,8.2,-0.11,1237,4.5,3246,25.21,301.76
858,Gangs of Wasseypur (2010),Marathi,Romance,70.52,2019,138,7.9,7.8,-0.68,2466,7.7,2230,63.47,196.86
859,Thondimuthalum Driksakshiyum (2016),Malayalam,Comedy,52.9,2024,128,6.5,8.1,0.89,2059,6.5,10,45.68,257.85
860,Neerja (2017),Hindi,Romance,13.64,2012,129,6.4,4.4,-0.91,2514,3.9,10,12.28,74.59
861,Aruvi (2021) (2024),Tamil,Drama,82.26,2010,136,5.4,5.6,0.31,2024,8.5,4114,13.5,292.69
862,Special 26 (2015),Kannada,Action,75.41,2025,107,7.6,8.2,-0.22,3540,8.7,10,67.87,120.23
863,Neerja (2012),Malayalam,Action,90.21,2023,133,7.9,10.0,0.26,330,5.9,1706,49.09,109.51
864,Ek Villain (2021),Kannada,Musical,18.84,2025,135,6.3,5.0,-0.51,2427,6.5,3887,16.96,125.45
865,Gangs of Wasseypur (2011),Kannada,Romance,33.74,2024,131,8.6,8.1,0.06,1434,8.8,5397,9.77,230.6
866,KGF: Chapter 1 (2025),Telugu,Comedy,6.08,2023,135,5.2,4.8,1.0,601,5.6,2511,5.47,97.1
867,Toilet: Ek Prem Katha (2023),Marathi,Drama,71.03,2015,164,9.3,8.7,-0.68,2803,3.4,3406,63.93,240.24
868,Arjun Reddy (2017),Tamil,Crime,12.57,2024,119,6.2,5.5,0.57,1937,4.0,4219,11.31,152.87
869,Sairat (2020),Marathi,Comedy,16.47,2011,131,6.3,8.1,0.11,1577,3.3,3801,13.33,118.63
870,Dabangg (2013) (2013),Bengali,Romance,65.48,2022,142,6.0,4.9,0.13,4629,6.3,1199,58.93,103.47
871,Article 15 (2011) (2015),Hindi,Drama,117.73,2014,133,7.7,8.2,0.08,2333,5.2,10,46.91,465.63
872,Eega (2024),Kannada,Drama,93.74,2013,155,5.2,5.7,-0.8,1921,1.0,1325,26.42,297.05
873,Kaithi (2025),Bengali,Thriller,62.32,2023,121,6.9,5.3,0.91,1023,5.6,10,56.09,212.69
874,Kahaani (2019),Hindi,Comedy,168.75,2015,165,6.1,8.9,-0.39,2029,6.4,10,35.5,690.21
875,Kahaani (2010),Tamil,Action,41.13,2024,127,8.1,7.2,0.5,617,8.1,10,37.02,111.11
876,Paan Singh Tomar (2016) (2014),Bengali,Thriller,68.68,2012,123,4.6,5.2,0.26,2180,4.9,2463,17.35,222.83
877,Barfi! (2020) (2025),Marathi,Comedy,70.04,2017,166,7.9,8.9,-0.73,3120,7.2,3055,61.75,113.62
878,The Kashmir Files (2012),Marathi,Romance,66.13,2010,167,5.1,3.8,0.27,655,2.7,2939,12.37,194.2
879,KGF: Chapter 2 (2022),Kannada,Action,51.3,2021,119,7.9,8.2,-0.97,1297,4.8,10,46.17,93.51
880,Sairat (2021) (2011),Marathi,Comedy,93.84,2023,147,5.1,5.6,0.29,2136,5.9,1869,28.32,133.85
881,Dabangg (2010),Tamil,Action,32.5,2010,139,6.9,6.5,-0.97,2662,9.6,10,29.25,98.55
882,Jailer (2014),Hindi,Thriller,108.05,2023,133,7.7,8.6,-0.25,1482,5.9,1127,52.53,206.4
883,English Vinglish (2017) (2020),Hindi,Action,283.81,2014,132,5.0,5.2,-0.14,2273,5.8,10,11.1,1225.42
884,Drishyam (Malayalam) (2012),Tamil,Action,3.23,2020,127,5.2,4.4,-0.17,2486,1.0,10,2.91,7.1
885,Raid (2021),Hindi,Action,94.28,2013,141,7.8,6.7,0.18,1056,5.1,253,23.84,452.7
886,Dangal (2014),Bengali,Thriller,73.26,2015,159,5.1,4.5,0.43,1019,10.0,1963,21.92,246.67
887,Lucifer (2015),Tamil,Family,46.26,2018,153,9.4,9.8,0.85,2240,4.6,10,6.14,90.38
888,Pushpa: The Rise (2011),Kannada,Family,85.96,2021,137,7.5,7.6,-0.96,2277,4.4,3125,54.07,99.95
889,Vada Chennai (2021),Hindi,Family,263.05,2023,151,9.6,10.0,-0.2,2876,6.2,1205,13.91,442.54
890,Krrish 3 (2013),Hindi,Romance,114.86,2012,110,5.1,5.7,0.02,2107,2.8,10,8.22,269.66
891,Kesari (2021),Hindi,Action,143.93,2023,137,8.2,9.3,0.14,2100,6.2,10,46.27,344.55
892,Padmaavat (2010),Tamil,Romance,92.57,2016,131,6.9,7.7,0.67,1312,10.0,5071,50.74,197.05
893,Queen (2014) (2017),Kannada,Drama,63.98,2020,146,7.0,7.0,0.95,2057,1.2,255,31.9,98.81
894,Madras (2023),Telugu,Romance,99.2,2021,139,5.7,4.9,0.93,1564,5.7,2334,51.36,304.13
895,Tiger 3 (2025),Kannada,Drama,1.64,2012,122,6.3,6.9,-0.92,2222,5.1,364,1.48,18.99
896,Laal Singh Chaddha (2012),Tamil,Thriller,54.98,2023,155,7.1,8.4,-0.67,1554,3.3,10,49.48,155.46
897,Dhoom 3 (2018),Hindi,Biopic,212.98,2013,135,6.3,6.1,-0.57,259,3.5,2614,15.44,902.33
898,Haider (2011),Hindi,Drama,173.91,2010,124,5.9,5.9,0.9,1841,8.5,2155,34.14,1271.2
899,Tanhaji (2016),Tamil,Family,30.37,2018,117,6.2,6.4,0.91,1955,8.7,703,11.84,159.78
900,Uri: The Surgical Strike (2020),Hindi,Family,150.52,2025,146,6.5,6.6,-0.72,2579,5.9,958,75.31,1015.67
901,Zindagi Na Milegi Dobara (2019),Hindi,Romance,13.94,2013,149,7.1,8.8,0.05,2800,3.1,4701,12.55,308.39
902,Visaranai (2025) (2022),Bengali,Comedy,62.02,2011,168,5.0,5.2,-0.21,1941,6.4,2763,7.17,196.35
903,Shershaah (2011),Malayalam,Comedy,37.88,2020,153,8.7,8.7,-0.32,1423,5.2,780,5.13,111.36
904,Lucifer (2020),Malayalam,Drama,58.31,2018,135,6.7,6.6,0.48,4929,5.8,10,52.48,164.2
905,Highway (2011),Hindi,Thriller,254.55,2015,121,5.7,6.7,-0.63,2247,5.8,4313,64.06,1415.54
906,Tiger 3 (2014),Hindi,Thriller,258.46,2021,140,7.5,9.0,0.08,2204,7.8,1576,63.3,1704.57
907,Gully Boy (2013),Hindi,Musical,263.69,2025,130,7.4,9.1,-0.02,1147,5.1,265,77.82,543.77
908,Talvar (2015),Marathi,Drama,53.54,2015,131,7.3,6.0,0.52,2203,8.2,1904,48.19,202.95
909,Baahubali 2: The Conclusion (2010),Telugu,Drama,42.15,2024,138,7.0,8.7,-0.64,872,3.2,10,37.94,67.3
910,Article 15 (2011) (2018),Tamil,Drama,96.97,2021,125,8.0,8.4,0.4,3101,7.0,2579,70.67,540.77
911,Chhichhore (2021),Tamil,Crime,52.51,2012,147,7.3,9.8,-0.19,2325,7.5,7970,47.26,341.41
912,Pad Man (2014),Hindi,Romance,28.35,2017,133,6.6,7.0,0.18,853,6.1,636,25.52,200.19
913,Dum Laga Ke Haisha (2015),Hindi,Action,223.54,2014,137,5.7,6.1,-0.72,1866,6.2,3529,75.9,925.59
914,Premam (2018),Tamil,Sports,69.22,2018,133,4.4,3.6,-0.14,912,9.0,10,62.3,123.46
915,Kabir Singh (2015),Hindi,Romance,243.11,2016,150,6.6,6.5,-0.22,2445,6.9,1858,79.02,1736.1
916,Drishyam (2023) (2011),Malayalam,Biopic,56.68,2025,127,5.6,6.4,-0.98,4861,7.1,3212,51.01,176.37
917,Raanjhanaa (2022),Hindi,Action,177.87,2021,136,4.5,5.1,-0.94,3518,4.7,1543,6.16,843.58
918,Vada Chennai (2016),Telugu,Drama,73.83,2012,131,8.5,8.6,0.59,1885,3.0,3483,13.52,123.48
919,Pushpa: The Rule (2022),Telugu,Romance,63.03,2023,149,6.4,7.1,0.24,1388,6.8,3909,56.73,340.67
920,Rockstar (2022) (2019),Bengali,Biopic,47.92,2011,133,5.9,7.6,0.48,2671,8.0,2494,43.13,199.5
921,Vikram (2024) (2019),Bengali,Drama,12.15,2012,189,7.4,5.5,-0.36,1910,5.4,2238,10.94,101.34
922,Sairat (2025),Marathi,Action,29.21,2011,139,5.6,5.0,-0.25,2126,6.8,10,26.29,102.91
923,Drishyam (Malayalam) (2021),Malayalam,Action,2.08,2011,141,6.2,7.8,-0.4,2115,5.4,4062,1.87,122.63
924,Vikram Vedha (2020),Hindi,Drama,213.73,2024,126,7.7,7.7,-0.96,241,4.7,3581,68.37,1147.92
925,Jai Bhim (2024) (2012),Malayalam,Action,83.52,2019,143,4.6,5.5,0.28,2432,3.7,609,60.92,84.35
926,Maheshinte Prathikaaram (2010) (2013),Tamil,Romance,15.0,2010,127,6.7,6.1,-0.06,2032,6.3,2111,6.65,113.79
927,Jhund (2019),Marathi,Drama,58.42,2025,145,6.9,6.3,0.64,3578,2.2,2263,35.26,112.71
928,Thuppakki (2014),Tamil,Comedy,79.75,2025,143,4.5,4.9,-0.4,2066,4.3,3018,27.05,176.91
929,Vicky Donor (2017),Hindi,Action,186.48,2024,131,6.4,4.4,0.11,1883,4.1,3193,12.99,415.89
930,Vicky Donor (2025),Tamil,Drama,80.34,2017,180,5.8,5.7,-0.18,950,7.2,2841,18.23,366.07
931,Uri: The Surgical Strike (2014) (2010),Telugu,Drama,30.36,2010,150,6.4,6.3,-0.39,1085,6.2,2665,24.88,111.96
932,Aruvi (2021) (2016),Malayalam,Thriller,70.15,2022,146,4.3,5.8,0.83,4128,5.0,3022,34.48,110.25
933,Vikram Vedha (2011),Telugu,Family,63.18,2022,125,8.3,7.2,0.36,1885,5.6,2324,16.13,139.37
934,Kaithi (2024),Telugu,Action,46.54,2025,135,5.2,5.6,-0.8,858,6.6,4304,41.89,118.81
935,Tanu Weds Manu (2019) (2015),Hindi,Thriller,264.06,2016,124,6.3,5.6,-0.97,1605,4.4,3069,0.66,1305.9
936,Gangs of Wasseypur (2014) (2014),Hindi,Romance,277.35,2016,145,6.6,7.1,0.6,705,4.2,1611,46.84,1654.88
937,Angamaly Diaries (2010),Malayalam,Drama,13.13,2012,146,8.5,7.1,-0.69,2209,5.1,10,11.82,32.9
938,KGF: Chapter 2 (2024),Kannada,Drama,60.06,2018,112,5.5,7.2,-0.95,2401,7.6,3079,31.43,327.55
939,English Vinglish (2017) (2012),Tamil,Drama,35.2,2024,157,6.8,5.3,-0.84,3459,3.8,534,31.68,106.78
940,War (2023),Hindi,Comedy,100.63,2018,175,6.5,7.6,0.09,871,8.7,1038,19.86,761.04
941,Shershaah (2020),Hindi,Family,42.84,2013,134,3.8,5.8,0.19,1403,5.6,1299,38.56,209.75
942,Raanjhanaa (2016) (2011),Tamil,Comedy,51.33,2014,166,6.6,9.4,0.8,1962,2.7,10,0.78,117.28
943,Lootera (2018),Marathi,Thriller,48.98,2017,137,3.9,3.7,0.44,685,4.6,10,44.08,32.56
944,Haider (2010),Telugu,Thriller,79.55,2023,134,4.5,4.1,0.39,4330,4.3,2092,62.59,178.93
945,Drishyam (Telugu remake) (2018),Malayalam,Musical,82.13,2010,161,7.5,5.8,-0.72,1817,4.2,3171,29.81,397.94
