movie_id,title,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
1521,Fallen Code (2001),Thriller,23.67,2001,101,9.6,5.5,-0.33,47554,0.32,97716,36.21,5.0
1522,Infinite Shadow (2011),Comedy,36.27,2011,115,8.0,6.0,-0.61,41003,0.98,155968,54.43,137.24
1523,Neon Frontier (2018),Romance,21.67,2018,176,9.5,7.0,0.3,16635,0.97,64001,10.68,359.2
1524,Dark Odyssey (2004),Drama,79.36,2004,136,5.8,9.0,0.35,4190,0.6,57615,45.58,265.12
1525,Lost Echo (2011),Comedy,169.18,2011,123,5.9,8.3,0.66,34815,0.34,115541,35.27,498.15
1526,Crimson Labyrinth (2016),Sci-Fi,181.84,2016,144,9.0,8.8,0.75,45731,0.73,12632,56.52,477.51
1527,Eternal Whisper (2016),Adventure,19.02,2016,178,4.9,9.1,0.41,17242,0.51,89362,48.29,149.59
1528,Fallen Empire (2009),Drama,128.74,2009,135,9.5,6.4,0.37,48434,0.96,22216,51.46,527.29
1529,Crimson Frontier (2024),Thriller,138.46,2024,168,6.9,6.0,-0.89,2062,0.86,142196,39.07,329.97
1530,Dark Code (2022),Drama,109.09,2022,100,9.4,4.3,-0.78,4886,0.75,28737,49.06,423.08
1531,Broken Code (2016),Comedy,135.06,2016,98,6.0,9.4,0.63,19061,0.5,162207,22.35,456.7
1532,Midnight Echo (2014),Comedy,50.57,2014,174,8.2,4.4,-0.53,33746,0.79,35839,14.12,201.78
1533,Final Storm (2011),Sci-Fi,100.48,2011,168,6.8,8.3,-0.29,17531,0.5,124211,54.93,253.58
1534,Infinite Storm (2015),Action,81.22,2015,126,7.6,6.2,-0.71,763,0.33,151585,44.59,303.41
1535,Crimson Echo (2023),Adventure,22.49,2023,135,6.9,9.5,-0.61,23986,0.66,176081,7.26,210.5
1536,Silent Horizon (2018),Sci-Fi,126.98,2018,108,9.6,6.4,0.55,37010,0.64,136356,52.28,354.05
1537,Eternal Rebellion (2007),Comedy,101.57,2007,166,8.0,8.7,-0.48,7146,0.83,37303,22.24,233.4
1538,Crimson Code (2020),Horror,58.66,2020,127,5.5,5.6,-0.1,32403,0.91,40133,19.3,230.74
1539,Quantum Frontier (2016),Drama,97.37,2016,157,9.3,5.7,-0.7,11648,0.55,16298,38.15,263.45
1540,Infinite Empire (2022),Sci-Fi,156.18,2022,103,5.7,7.5,0.36,49481,0.61,1352,34.98,246.03
1541,Neon Code (2004),Sci-Fi,161.32,2004,168,6.2,9.8,0.46,26637,0.63,4122,33.22,319.49
1542,Eternal Horizon (2021),Adventure,131.66,2021,145,4.6,7.0,-0.28,38468,0.53,6207,16.78,387.48
1543,Fallen Mirage (2015),Horror,96.21,2015,178,9.2,9.4,0.57,26512,0.82,163013,57.67,386.82
1544,Lost Journey (2005),Horror,117.27,2005,147,5.7,8.6,-0.52,48078,0.67,179663,57.11,316.0
1545,Crimson Frontier (2007),Horror,80.08,2007,110,5.5,8.6,0.38,15723,0.94,150487,2.24,395.16
1546,Crimson Frontier (2024),Adventure,29.68,2024,179,9.3,6.5,0.46,18889,0.76,124739,21.59,249.23
1547,Silent Mirage (2017),Action,80.2,2017,119,8.7,6.2,0.94,14853,0.45,128142,4.64,279.13
1548,Lost Whisper (2024),Comedy,108.41,2024,151,4.8,5.1,-0.54,25983,0.42,39593,51.31,402.26
1549,Midnight Shadow (2011),Comedy,121.77,2011,140,8.5,9.6,-0.81,33397,0.56,177228,53.42,184.56
1550,Dark Horizon (2014),Thriller,187.48,2014,124,9.3,9.6,-0.47,42397,0.54,123569,32.06,418.67
1551,Final Storm (2008),Adventure,156.58,2008,113,4.5,8.3,-0.75,20602,0.58,123279,50.7,295.77
1552,Infinite Odyssey (2012),Action,34.64,2012,90,8.8,5.7,-0.66,17698,0.43,169460,42.79,67.4
1553,Final Storm (2014),Thriller,38.97,2014,136,7.2,5.4,-0.33,29038,0.98,67706,30.98,183.24
1554,Golden Dream (2009),Thriller,24.6,2009,85,7.9,9.7,-0.17,6349,0.4,131309,23.1,128.65
1555,Eternal Odyssey (2015),Thriller,148.95,2015,136,6.9,4.4,0.81,28457,0.76,82041,17.44,543.03
1556,Midnight Labyrinth (2006),Adventure,142.69,2006,108,8.0,8.9,-0.61,514,0.31,137712,17.05,318.57
1557,Golden Horizon (2016),Romance,197.34,2016,118,4.2,6.1,0.94,14307,0.58,60472,34.6,575.65
1558,Midnight Labyrinth (2022),Thriller,106.79,2022,91,8.4,6.4,0.62,10729,0.52,169757,11.67,379.03
1559,Silent Frontier (2020),Sci-Fi,166.15,2020,159,4.2,8.8,0.76,3988,0.57,88165,12.14,389.86
1560,Silent Odyssey (2021),Drama,117.41,2021,95,6.6,4.5,0.86,46562,0.65,78361,2.6,537.7
1561,Lost Empire (2006),Sci-Fi,175.45,2006,120,4.9,6.1,0.51,25782,0.72,27181,37.57,585.15
1562,Crimson Echo (2013),Sci-Fi,145.6,2013,104,8.8,9.5,0.58,33970,0.71,41074,59.67,468.55
1563,Infinite Rebellion (2014),Comedy,130.36,2014,147,5.8,8.1,-0.12,7075,0.74,48030,53.57,483.48
1564,Crimson Shadow (2020),Romance,115.2,2020,164,6.6,8.4,0.02,48693,0.89,12125,42.93,371.94
1565,Broken Odyssey (2006),Adventure,145.98,2006,147,6.5,8.4,0.86,48708,0.92,6801,47.56,660.05
1566,Final Horizon (2008),Thriller,86.83,2008,153,8.5,4.4,-0.24,14772,0.82,56897,26.18,301.35
1567,Neon Frontier (2018),Comedy,23.83,2018,172,6.8,5.2,-0.92,23044,0.36,49266,19.29,56.67
1568,Eternal Whisper (2015),Action,12.8,2015,114,8.6,6.8,0.53,14868,0.97,91183,23.38,323.65
1569,Neon Whisper (2007),Action,98.41,2007,114,4.4,6.1,0.15,39760,0.96,3292,6.72,224.66
1570,Broken Rebellion (2017),Adventure,121.86,2017,168,5.1,6.4,0.63,5999,0.8,120362,38.76,557.67
1571,Fallen Dream (2022),Comedy,20.38,2022,106,7.2,8.5,-0.85,19439,0.66,15977,12.14,39.99
1572,Silver Mirage (2017),Drama,60.95,2017,145,9.5,4.1,0.24,29817,0.48,43193,46.25,303.83
1573,Silver Horizon (2019),Adventure,67.8,2019,105,4.4,7.8,-0.5,11678,0.83,115881,13.02,228.96
1574,Dark Dream (2006),Comedy,114.75,2006,121,4.2,4.0,0.81,4439,0.91,95745,15.23,463.17
1575,Hidden Rebellion (2002),Comedy,59.3,2002,111,4.9,4.4,-0.78,31101,0.77,177459,57.52,181.73
1576,Silent Rebellion (2017),Romance,23.65,2017,119,7.7,6.4,0.69,25560,0.74,94694,8.11,196.13
1577,Golden Mirage (2009),Adventure,37.15,2009,122,6.3,8.9,-0.82,16206,0.44,29964,30.93,105.35
1578,Silver Rebellion (2006),Action,38.92,2006,144,8.8,4.8,-0.95,4174,0.55,59073,5.64,46.66
1579,Lost Horizon (2016),Action,169.33,2016,154,4.4,7.2,-0.53,27787,0.81,91147,7.24,532.78
1580,Dark Whisper (2013),Thriller,60.44,2013,116,5.1,7.9,-0.33,41902,0.31,47607,38.74,177.72
1581,Silent Mirage (2023),Sci-Fi,144.36,2023,164,5.7,5.3,0.25,34921,0.75,33577,38.58,365.33
1582,Silver Frontier (2002),Adventure,115.73,2002,176,7.6,7.0,-0.74,9654,0.84,24572,13.2,55.26
1583,Neon Whisper (2011),Comedy,195.52,2011,164,8.0,9.3,-0.13,45913,0.53,80494,52.6,452.84
1584,Hidden Empire (2012),Adventure,58.2,2012,111,4.7,7.0,-0.59,23565,0.35,42204,42.73,175.83
1585,Crimson Echo (2001),Comedy,35.88,2001,87,9.5,4.9,0.71,46176,0.87,195613,19.44,345.75
1586,Silver Frontier (2002),Drama,15.15,2002,133,6.0,7.6,-0.91,26906,0.4,170052,16.41,5.0
1587,Fallen Horizon (2004),Adventure,51.99,2004,169,8.1,7.4,-0.29,48837,0.56,58272,45.75,117.22
1588,Silent Frontier (2010),Horror,138.39,2010,114,7.0,4.2,0.26,12534,0.8,138017,44.55,314.9
1589,Lost Whisper (2007),Horror,21.63,2007,106,5.3,4.5,0.83,29977,0.87,98572,10.63,308.15
1590,Fallen Empire (2022),Action,52.72,2022,103,8.9,4.9,0.74,30237,0.9,22879,22.25,279.95
1591,Dark Rebellion (2022),Drama,171.79,2022,115,8.7,4.8,0.79,1315,0.67,7319,14.57,351.83
1592,Midnight Horizon (2011),Romance,118.68,2011,104,6.3,5.5,-0.87,30796,0.63,46245,19.06,233.12
1593,Fallen Odyssey (2006),Thriller,18.56,2006,103,7.4,6.6,0.68,40235,0.89,183005,18.68,290.73
1594,Lost Empire (2014),Drama,14.3,2014,86,5.5,6.2,0.56,43996,0.69,159502,58.61,268.53
1595,Neon Legacy (2023),Action,16.92,2023,124,8.0,9.2,0.8,17438,0.71,26791,45.51,130.27
1596,Silver Dream (2016),Romance,188.67,2016,123,5.8,7.6,-0.38,36060,0.6,181839,47.24,638.62
1597,Infinite Labyrinth (2003),Comedy,170.72,2003,175,8.9,9.1,0.82,22749,0.56,87083,18.09,560.46
1598,Golden Rebellion (2021),Romance,169.76,2021,156,5.3,7.1,-0.19,39486,0.64,81195,2.03,333.69
1599,Fallen Odyssey (2024),Sci-Fi,185.22,2024,138,4.1,4.5,0.27,40176,0.56,22658,5.37,523.74
1600,Neon Odyssey (2012),Adventure,103.52,2012,111,5.6,6.7,-0.15,29996,0.54,64713,34.07,245.2
1601,Golden Whisper (2017),Drama,53.23,2017,163,5.1,8.8,-0.14,13960,1.0,100835,18.56,237.92
1602,Crimson Storm (2000),Action,83.26,2000,96,6.9,5.1,0.09,12754,0.54,80975,13.19,151.6
1603,Final Legacy (2015),Drama,145.18,2015,162,5.2,4.5,-0.29,12457,0.48,21945,4.88,408.9
1604,Final Rebellion (2012),Comedy,175.83,2012,155,8.4,5.9,0.59,37570,0.55,101079,52.8,696.41
1605,Final Frontier (2009),Horror,89.84,2009,101,5.4,6.3,0.27,8352,0.71,73672,36.81,335.63
1606,Midnight Shadow (2011),Comedy,109.4,2011,174,8.1,5.8,0.38,1764,0.94,11681,8.23,381.11
1607,Dark Empire (2001),Action,186.7,2001,168,7.4,4.8,-0.54,23703,0.85,179899,46.45,507.46
1608,Hidden Storm (2022),Sci-Fi,25.96,2022,94,9.7,5.5,0.94,48178,0.89,43109,45.84,299.08
1609,Silent Horizon (2002),Thriller,173.15,2002,103,9.8,8.0,0.32,42353,0.9,137227,18.79,590.74
1610,Final Storm (2009),Adventure,36.06,2009,166,9.0,6.2,-0.61,48862,0.94,24789,12.93,168.88
1611,Dark Shadow (2001),Adventure,99.35,2001,114,8.4,7.7,0.5,10864,0.46,62572,49.21,459.72
1612,Dark Shadow (2022),Romance,47.59,2022,114,6.2,7.1,-0.65,19188,0.62,30563,21.11,196.52
1613,Dark Dream (2012),Romance,122.57,2012,109,8.4,7.2,-0.87,28239,0.57,153802,51.15,235.01
1614,Infinite Storm (2012),Comedy,113.92,2012,172,9.5,5.4,0.06,49334,0.57,161139,4.53,185.58
1615,Neon Horizon (2017),Drama,79.1,2017,158,4.1,7.0,0.11,37226,0.76,48358,30.96,321.11
1616,Crimson Frontier (2002),Horror,173.34,2002,150,7.1,4.1,-0.62,16066,0.58,180131,12.42,490.94
1617,Quantum Dream (2006),Drama,133.66,2006,119,5.3,6.5,-0.3,38804,0.73,17466,40.98,440.62
1618,Lost Legacy (2013),Sci-Fi,145.63,2013,135,7.2,7.3,0.89,29459,0.57,190939,59.84,529.18
1619,Hidden Journey (2019),Thriller,34.38,2019,155,6.7,5.1,-0.43,26314,0.52,188018,25.93,100.85
1620,Crimson Mirage (2016),Adventure,177.22,2016,155,7.3,5.5,-0.69,16557,0.55,176412,7.82,249.96
1621,Midnight Legacy (2020),Drama,37.57,2020,111,7.2,5.3,0.99,15473,0.86,175611,20.43,314.94
1622,Silver Echo (2011),Adventure,48.44,2011,94,9.6,4.4,-0.4,18701,0.72,169776,53.71,260.4
1623,Broken Mirage (2024),Romance,29.97,2024,127,7.2,6.0,0.36,44019,0.98,51259,46.41,213.85
1624,Dark Horizon (2015),Adventure,90.87,2015,139,8.9,9.7,-0.54,46980,0.88,199682,15.47,242.71
1625,Eternal Frontier (2023),Horror,178.1,2023,155,5.9,6.1,0.1,38588,0.64,196574,57.31,507.2
1626,Broken Frontier (2011),Adventure,54.23,2011,90,6.5,6.7,-0.23,24632,0.47,25121,38.09,183.39
1627,Silver Echo (2014),Drama,77.88,2014,90,6.7,7.8,0.92,43792,0.77,71010,11.75,370.14
1628,Crimson Shadow (2024),Horror,169.98,2024,161,5.6,7.8,-0.13,29817,0.81,43884,35.19,583.59
1629,Broken Legacy (2009),Adventure,125.47,2009,132,6.2,9.5,0.17,19695,0.62,163184,28.17,328.23
1630,Crimson Rebellion (2024),Thriller,151.57,2024,161,7.5,9.0,0.89,24238,0.46,128192,49.54,435.99
1631,Midnight Labyrinth (2006),Romance,46.73,2006,86,7.4,8.6,0.98,20438,0.69,1636,21.96,288.51
1632,Final Frontier (2019),Adventure,144.72,2019,167,7.7,9.5,-0.8,2918,0.48,1799,52.75,412.17
1633,Midnight Code (2004),Horror,49.38,2004,135,6.0,5.3,0.67,38408,0.96,127663,49.09,328.55
1634,Dark Frontier (2000),Drama,197.53,2000,145,5.8,7.6,-0.24,3488,0.74,185236,41.13,568.8
1635,Eternal Echo (2016),Romance,114.18,2016,103,7.5,9.1,0.19,34122,0.5,159203,17.0,282.8
1636,Lost Odyssey (2002),Comedy,140.65,2002,86,4.8,7.6,-0.25,36118,0.45,181506,58.28,329.23
1637,Quantum Legacy (2012),Comedy,28.09,2012,135,5.5,9.7,-0.2,3879,0.8,117734,33.82,154.88
1638,Lost Echo (2013),Sci-Fi,53.88,2013,110,4.2,4.6,-0.68,31265,0.8,187897,54.64,165.7
1639,Final Labyrinth (2023),Comedy,32.25,2023,154,4.4,6.5,0.15,693,0.72,34384,14.51,125.84
1640,Silent Mirage (2017),Drama,81.08,2017,104,5.4,9.7,0.09,46636,0.73,199696,59.04,292.0
1641,Golden Mirage (2003),Thriller,60.41,2003,107,4.1,6.2,-0.62,26653,0.72,152329,49.33,94.6
1642,Dark Shadow (2017),Romance,147.92,2017,138,5.4,8.3,0.08,42940,0.55,188896,57.06,569.22
1643,Final Shadow (2004),Horror,26.2,2004,99,7.8,4.2,0.95,29504,0.96,185838,14.32,262.66
1644,Dark Echo (2024),Action,151.65,2024,90,4.4,8.0,0.43,25822,0.64,26604,26.98,405.93
1645,Midnight Dream (2015),Comedy,13.91,2015,176,6.5,9.4,-0.04,11779,0.31,198652,7.66,73.85
1646,Midnight Empire (2000),Comedy,44.39,2000,119,9.3,6.2,0.83,22516,0.54,46297,9.94,186.73
1647,Golden Frontier (2020),Action,159.43,2020,159,8.6,4.1,0.15,15579,0.39,133738,18.47,518.54
1648,Hidden Shadow (2013),Horror,149.84,2013,92,5.8,4.2,-0.73,25225,0.55,167304,57.19,282.81
1649,Lost Dream (2014),Horror,97.88,2014,141,9.4,9.2,0.1,8483,0.73,1037,40.7,285.57
1650,Silent Frontier (2008),Action,14.75,2008,134,5.9,8.2,-0.64,22637,0.32,175192,20.25,5.0
1651,Eternal Code (2014),Horror,123.93,2014,133,4.4,4.6,0.54,12557,0.91,160064,57.37,498.09
1652,Infinite Echo (2016),Drama,84.31,2016,172,9.8,4.3,0.93,21781,0.73,127825,44.9,347.72
1653,Crimson Horizon (2024),Horror,66.72,2024,105,9.0,8.7,-0.28,46437,0.51,188462,54.6,227.74
1654,Midnight Shadow (2023),Romance,129.88,2023,120,6.7,8.7,-0.13,40237,0.52,17647,55.78,397.89
1655,Silent Legacy (2003),Horror,90.14,2003,155,7.9,4.7,-0.16,22216,0.63,194410,45.54,262.69
1656,Lost Labyrinth (2011),Adventure,23.02,2011,153,7.9,5.7,-0.43,7034,0.47,128556,16.1,56.43
1657,Midnight Storm (2004),Adventure,183.61,2004,142,5.1,8.5,0.59,41388,0.3,23911,59.8,570.0
1658,Crimson Shadow (2004),Comedy,156.81,2004,147,5.2,7.0,0.24,43135,0.32,170726,20.86,373.16
1659,Silver Empire (2010),Thriller,15.99,2010,177,6.7,9.5,-0.87,39058,0.55,158062,40.96,17.69
1660,Lost Mirage (2005),Drama,107.39,2005,100,9.3,6.8,0.68,49634,0.39,19137,51.0,494.97
1661,Quantum Empire (2006),Drama,21.26,2006,90,4.1,7.9,-0.63,27465,0.32,157209,12.16,35.16
1662,Golden Echo (2023),Horror,168.27,2023,162,8.5,7.0,0.96,17557,0.9,64960,37.32,517.42
1663,Midnight Journey (2013),Thriller,124.54,2013,136,4.3,9.5,-0.25,36969,0.49,53734,23.76,348.63
1664,Fallen Legacy (2023),Thriller,38.63,2023,86,6.8,6.3,0.23,18244,0.65,170348,16.17,102.43
1665,Broken Empire (2010),Sci-Fi,9.04,2010,173,7.7,5.3,-0.84,11758,0.43,87076,2.68,106.44
1666,Golden Legacy (2012),Thriller,11.16,2012,179,8.0,5.9,-0.31,44606,0.33,119523,52.57,5.0
1667,Neon Journey (2001),Horror,103.94,2001,161,4.3,8.9,0.6,12309,0.82,6861,9.88,433.93
1668,Midnight Whisper (2024),Horror,148.2,2024,102,6.4,6.9,-0.05,3567,0.39,176573,52.93,271.47
1669,Quantum Dream (2006),Action,28.56,2006,165,7.4,6.1,0.81,27238,0.32,127009,36.84,190.4
1670,Crimson Storm (2019),Comedy,48.15,2019,176,4.4,7.2,0.15,34712,0.71,98173,38.02,154.75
1671,Broken Legacy (2003),Adventure,68.82,2003,160,4.8,4.8,0.86,12717,0.31,176288,50.06,379.56
1672,Neon Whisper (2007),Sci-Fi,47.52,2007,119,7.8,4.0,0.97,22371,0.61,99294,31.55,329.13
1673,Neon Whisper (2019),Horror,81.31,2019,170,7.0,5.6,-0.09,5679,0.5,32946,22.72,240.58
1674,Crimson Labyrinth (2021),Action,114.12,2021,123,4.9,7.5,0.13,3853,0.52,53255,10.05,403.21
1675,Hidden Labyrinth (2020),Sci-Fi,138.56,2020,85,7.1,8.1,0.67,23665,0.3,104056,35.08,460.85
1676,Infinite Storm (2018),Comedy,192.94,2018,121,9.3,8.8,-0.56,22944,0.98,95376,34.08,390.72
1677,Final Whisper (2012),Sci-Fi,186.51,2012,105,4.1,9.4,0.72,6419,0.66,149501,19.05,647.71
1678,Crimson Whisper (2013),Action,116.17,2013,85,7.7,6.4,0.18,16056,0.7,140087,36.8,355.26
1679,Hidden Rebellion (2009),Romance,148.16,2009,88,4.4,8.3,0.45,13511,0.77,53009,27.48,420.38
1680,Infinite Storm (2010),Adventure,190.42,2010,142,4.0,4.4,-0.84,48102,0.86,34870,48.72,345.91
1681,Fallen Journey (2001),Horror,21.28,2001,85,4.9,4.3,0.53,47162,0.73,41071,34.45,203.24
1682,Dark Frontier (2024),Adventure,6.1,2024,97,6.5,4.7,-0.38,18654,0.83,61079,56.15,52.86
1683,Hidden Dream (2008),Comedy,10.81,2008,130,8.7,6.6,0.61,22794,0.61,121690,32.04,169.29
1684,Hidden Rebellion (2016),Drama,114.85,2016,131,5.6,5.2,0.02,13236,0.56,25962,53.47,398.47
1685,Neon Journey (2002),Comedy,153.75,2002,165,7.6,5.7,-0.45,43162,0.88,84532,32.19,428.61
1686,Silver Frontier (2023),Comedy,76.58,2023,160,6.4,7.8,0.91,17078,0.91,51717,34.37,363.13
1687,Silver Echo (2005),Comedy,111.32,2005,91,5.4,6.1,0.53,14496,0.4,150656,23.27,306.67
1688,Quantum Code (2004),Romance,105.69,2004,135,7.0,7.2,0.97,25650,0.68,54156,25.21,394.33
1689,Midnight Code (2004),Horror,23.48,2004,87,8.6,6.4,-0.27,27705,0.78,55962,56.12,130.51
1690,Midnight Frontier (2021),Action,67.71,2021,134,8.8,5.0,0.3,22798,0.36,146894,14.95,202.33
1691,Golden Journey (2014),Horror,8.79,2014,110,8.9,4.4,0.22,31056,0.95,86703,9.04,126.31
1692,Golden Code (2022),Drama,26.59,2022,115,6.0,5.4,0.38,37911,0.66,49101,50.15,199.7
1693,Midnight Empire (2016),Action,163.31,2016,146,8.6,4.3,-0.92,25464,0.75,176061,35.46,464.86
1694,Eternal Frontier (2008),Sci-Fi,166.74,2008,110,5.2,7.6,-0.42,14246,0.42,99944,18.51,271.45
1695,Final Horizon (2002),Sci-Fi,161.38,2002,151,8.3,8.6,0.82,35020,0.49,21470,27.08,605.68
1696,Dark Storm (2019),Sci-Fi,146.73,2019,139,9.5,6.0,-0.15,48403,0.38,110491,32.44,375.61
1697,Midnight Odyssey (2016),Action,159.7,2016,112,4.1,6.2,0.92,33928,0.48,93350,36.34,406.94
1698,Quantum Horizon (2009),Thriller,135.84,2009,128,6.6,8.7,-0.57,22499,0.64,35867,49.62,393.66
1699,Golden Code (2002),Romance,135.62,2002,165,7.8,5.3,0.99,36100,0.88,142906,24.87,513.91
1700,Lost Frontier (2017),Thriller,135.14,2017,122,8.1,4.7,0.4,30861,0.67,126268,41.24,432.72
1701,Fallen Empire (2017),Horror,105.24,2017,114,5.0,6.9,0.55,46089,0.47,189091,50.42,316.65
1702,Final Whisper (2016),Sci-Fi,75.85,2016,150,9.6,7.7,-0.21,8988,0.33,81396,50.94,145.35
1703,Broken Rebellion (2023),Romance,147.39,2023,92,7.6,7.5,0.81,38881,0.74,172738,16.75,573.64
1704,Lost Empire (2002),Action,63.24,2002,98,5.0,8.1,0.09,23854,0.59,193528,22.31,267.01
1705,Hidden Storm (2002),Sci-Fi,110.87,2002,146,4.1,4.3,0.36,17214,0.99,78813,36.5,298.32
1706,Silent Shadow (2005),Action,89.5,2005,159,8.5,6.5,-0.81,7277,0.85,88709,53.37,265.33
1707,Dark Frontier (2012),Romance,58.94,2012,147,4.5,5.4,0.26,12541,0.87,135821,47.85,233.91
1708,Silent Journey (2023),Action,195.06,2023,163,4.8,8.4,0.76,13642,0.31,5746,35.87,420.92
1709,Silver Echo (2014),Action,55.46,2014,150,7.3,9.1,-0.64,26360,0.84,59778,59.06,75.03
1710,Quantum Labyrinth (2024),Drama,65.31,2024,124,7.5,5.6,0.48,9770,0.44,122883,27.46,306.41
1711,Infinite Rebellion (2008),Horror,36.51,2008,97,8.0,4.6,-0.95,38669,0.71,182657,50.86,40.41
1712,Infinite Shadow (2003),Thriller,165.48,2003,101,6.3,5.5,0.85,4366,0.61,105806,49.47,641.99
1713,Eternal Empire (2013),Adventure,119.38,2013,99,8.5,4.6,0.97,13529,0.7,43399,54.67,320.62
1714,Silver Frontier (2004),Thriller,124.54,2004,117,9.7,5.9,-0.29,39381,0.39,103581,59.29,352.8
1715,Neon Shadow (2001),Thriller,165.01,2001,100,5.6,7.1,-0.79,44145,0.62,28544,30.75,396.2
1716,Hidden Legacy (2010),Comedy,71.87,2010,97,8.1,9.6,0.32,34853,0.33,104191,13.35,201.18
1717,Final Whisper (2008),Drama,42.76,2008,170,9.4,6.3,-0.94,45267,0.33,79490,28.73,141.54
1718,Lost Dream (2023),Adventure,43.69,2023,107,8.0,5.3,-0.04,3440,0.76,145085,51.53,189.06
1719,Lost Echo (2002),Sci-Fi,147.86,2002,120,8.0,5.0,-0.46,14605,0.97,62508,50.49,248.87
1720,Final Shadow (2008),Sci-Fi,124.75,2008,127,5.3,5.0,-0.05,29562,0.84,9668,21.49,264.53
1721,Fallen Mirage (2002),Sci-Fi,45.24,2002,134,7.1,5.1,-0.96,29544,0.63,128300,4.74,5.0
1722,Broken Empire (2024),Thriller,33.29,2024,158,7.3,8.4,-0.9,46976,0.34,125198,31.57,77.57
1723,Hidden Journey (2001),Horror,28.53,2001,165,8.1,4.4,-0.97,23289,0.33,22712,29.5,20.59
1724,Hidden Shadow (2011),Thriller,127.42,2011,178,9.8,9.8,0.24,13718,0.41,6194,6.97,232.65
1725,Silent Mirage (2009),Adventure,5.02,2009,97,4.2,7.0,0.12,18386,0.98,31549,48.1,95.89
1726,Crimson Legacy (2008),Horror,8.57,2008,114,4.4,7.2,-0.53,17629,0.58,48390,18.45,67.31
1727,Silver Code (2014),Drama,80.96,2014,141,4.5,6.1,0.29,35880,0.89,6350,39.45,428.04
1728,Crimson Rebellion (2007),Horror,139.81,2007,114,8.3,8.0,0.77,2008,0.79,137768,7.89,452.28
1729,Dark Frontier (2024),Adventure,140.53,2024,155,4.8,6.7,-0.45,2270,0.72,98550,51.92,440.94
1730,Broken Journey (2004),Action,88.87,2004,94,7.6,5.9,0.66,12471,0.96,43248,44.88,495.29
1731,Broken Echo (2010),Thriller,139.76,2010,150,5.9,5.5,0.33,35229,0.46,99572,24.53,390.64
1732,Golden Journey (2001),Sci-Fi,106.61,2001,178,6.7,9.4,-0.93,10287,0.62,118623,38.51,204.54
1733,Golden Frontier (2023),Action,195.5,2023,167,5.3,5.7,-0.25,41019,0.91,26597,12.87,697.06
1734,Crimson Mirage (2014),Thriller,36.68,2014,123,9.0,6.5,0.02,4158,0.69,99393,59.15,283.97
1735,Final Journey (2005),Romance,122.13,2005,121,7.4,6.0,0.46,23861,0.47,35693,48.17,379.99
1736,Dark Storm (2007),Comedy,100.79,2007,87,9.5,4.5,-0.43,23493,0.45,161103,47.76,271.65
1737,Silent Journey (2004),Thriller,42.92,2004,173,7.3,5.1,0.97,965,0.83,80147,10.9,273.32
1738,Silver Storm (2015),Romance,151.25,2015,118,4.7,5.1,0.37,18953,0.31,126953,3.03,384.82
1739,Final Dream (2017),Adventure,58.72,2017,170,5.0,8.0,-0.25,26308,0.94,96644,35.95,331.68
1740,Silver Whisper (2005),Drama,79.43,2005,122,9.7,6.4,-0.81,14374,0.31,102551,10.36,123.39
1741,Silver Journey (2004),Romance,78.09,2004,98,8.2,8.5,-0.64,41604,0.74,18532,47.27,199.6
1742,Hidden Rebellion (2015),Drama,52.62,2015,148,4.3,8.1,-0.02,23447,0.72,30398,26.13,198.62
1743,Midnight Code (2012),Thriller,88.99,2012,123,8.1,5.1,-0.01,40784,0.7,76330,21.64,366.64
1744,Silver Horizon (2004),Drama,97.3,2004,138,6.4,7.3,0.54,19932,0.63,129713,6.27,350.22
1745,Neon Empire (2012),Romance,150.12,2012,86,5.8,8.3,0.45,4542,0.9,93276,59.77,425.71
1746,Silver Shadow (2016),Horror,154.19,2016,127,4.9,7.7,-0.6,21023,0.76,167901,57.45,520.38
1747,Eternal Legacy (2017),Comedy,35.92,2017,137,8.9,7.5,0.19,4702,0.85,116118,9.63,306.73
1748,Golden Frontier (2007),Action,120.59,2007,87,4.4,8.3,-0.96,39392,0.38,9015,21.3,253.87
1749,Neon Frontier (2012),Action,179.76,2012,125,5.7,4.3,-0.2,45705,0.33,12742,24.67,322.66
1750,Midnight Rebellion (2018),Comedy,26.21,2018,92,5.8,8.2,0.53,8273,0.32,4542,19.21,90.36
1751,Lost Frontier (2002),Sci-Fi,97.22,2002,174,4.9,5.6,-0.2,18171,0.4,133445,56.2,298.18
1752,Final Frontier (2023),Action,151.32,2023,159,6.9,7.3,0.67,8801,0.77,71375,43.84,504.46
1753,Eternal Labyrinth (2007),Adventure,124.24,2007,147,4.1,5.4,0.95,29921,0.65,54331,57.44,500.06
1754,Crimson Empire (2001),Thriller,24.61,2001,149,5.7,8.9,0.21,40771,0.83,60992,52.72,207.53
1755,Eternal Legacy (2007),Sci-Fi,82.34,2007,163,9.4,6.8,-0.71,15074,0.43,78026,45.76,223.95
1756,Silver Mirage (2012),Thriller,103.91,2012,88,5.8,7.7,-0.24,33129,0.56,161878,42.42,225.64
1757,Crimson Echo (2012),Romance,199.19,2012,152,6.1,8.6,-0.98,29499,0.92,86934,52.24,345.67
1758,Infinite Code (2000),Adventure,39.83,2000,176,6.7,9.2,0.21,34129,0.96,138121,41.68,222.52
